country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,timezone,cloud,description,region,population,date
NG,Uba,10.54,13.23,311.0,311.0,311.0,1004,8,1004,953,3.7,344,2024-02-21 05:25:37,2024-02-21 17:16:16,3600,99,Clouds,Borno,13548,2024-02-21
NG,Bama,11.43,13.66,311.01,311.01,311.01,1004,7,1004,968,4.2,30,2024-02-21 05:24:36,2024-02-21 17:13:51,3600,65,Clouds,Borno,4585,2024-02-21
NG,Bama,11.46,13.68,310.99,310.99,310.99,1004,7,1004,968,4.29,30,2024-02-21 05:24:32,2024-02-21 17:13:45,3600,68,Clouds,Borno,15151,2024-02-21
NG,Maiduguri,11.86,13.16,309.72,309.72,309.72,1005,9,1005,970,5.58,39,2024-02-21 05:26:56,2024-02-21 17:15:31,3600,95,Clouds,Borno,330758,2024-02-21
NG,Damboa,11.21,12.87,310.8,310.8,310.8,1005,9,1005,963,3.61,27,2024-02-21 05:27:35,2024-02-21 17:17:11,3600,60,Clouds,Borno,2478,2024-02-21
NG,Shani,10.35,12.07,309.52,309.52,309.52,1004,9,1004,943,1.7,352,2024-02-21 05:30:07,2024-02-21 17:21:03,3600,81,Clouds,Borno,9824,2024-02-21
NG,Kukawa,13.54,13.36,302.15,302.15,302.15,1007,29,1007,975,4.57,7,2024-02-21 05:27:27,2024-02-21 17:13:24,3600,42,Clouds,Borno,2478,2024-02-21
NG,Shaffa,10.47,12.38,309.51,309.51,309.51,1005,9,1005,940,2.48,23,2024-02-21 05:28:58,2024-02-21 17:19:43,3600,93,Clouds,Borno,9834,2024-02-21
NG,Wuyo,10.39,11.85,311.16,311.16,311.16,1004,9,1004,973,1.13,14,2024-02-21 05:31:01,2024-02-21 17:21:54,3600,84,Clouds,Borno,5364,2024-02-21
NG,Uba,10.63,13.0,310.47,310.47,310.47,1004,8,1004,951,2.58,36,2024-02-21 05:26:37,2024-02-21 17:17:07,3600,92,Clouds,Borno,9911,2024-02-21
NG,Uba,10.61,12.99,310.62,310.62,310.62,1004,8,1004,953,2.58,35,2024-02-21 05:26:38,2024-02-21 17:17:10,3600,90,Clouds,Borno,10430,2024-02-21
NG,Uba,10.63,13.03,310.5,310.5,310.5,1004,8,1004,951,2.64,30,2024-02-21 05:26:29,2024-02-21 17:17:00,3600,93,Clouds,Borno,10316,2024-02-21
NG,Uba,10.78,12.99,310.26,310.26,310.26,1005,8,1005,951,2.79,44,2024-02-21 05:26:46,2024-02-21 17:17:03,3600,100,Clouds,Borno,4842,2024-02-21
NG,Shaffa,10.53,12.25,307.23,307.23,307.23,1005,10,1005,914,2.67,34,2024-02-21 05:29:32,2024-02-21 17:20:12,3600,100,Clouds,Borno,9740,2024-02-21
NG,Shaffa,10.37,12.28,311.52,311.52,311.52,1005,9,1005,971,2.56,22,2024-02-21 05:29:17,2024-02-21 17:20:12,3600,83,Clouds,Borno,9834,2024-02-21
NG,Shani,10.07,12.04,312.24,312.24,312.24,1004,8,1004,981,3.6,318,2024-02-21 05:30:01,2024-02-21 17:21:24,3600,57,Clouds,Borno,9258,2024-02-21
NG,Shani,10.15,12.01,311.87,311.87,311.87,1004,8,1004,978,3.18,310,2024-02-21 05:30:12,2024-02-21 17:21:27,3600,67,Clouds,Borno,9834,2024-02-21
NG,Monguno,12.74,13.67,302.41,302.41,302.41,1007,25,1007,975,4.51,47,2024-02-21 05:25:35,2024-02-21 17:12:47,3600,76,Clouds,Borno,3628,2024-02-21
NG,Kukawa,12.79,13.5,307.23,307.23,307.23,1006,9,1006,974,5.07,45,2024-02-21 05:26:18,2024-02-21 17:13:26,3600,76,Clouds,Borno,3576,2024-02-21
NG,Wuyo,10.39,11.82,311.12,311.12,311.12,1004,9,1004,973,1.08,19,2024-02-21 05:31:09,2024-02-21 17:22:02,3600,85,Clouds,Borno,5364,2024-02-21
NG,Monguno,12.77,13.52,306.71,306.71,306.71,1006,11,1006,974,5.01,46,2024-02-21 05:26:12,2024-02-21 17:13:22,3600,75,Clouds,Borno,3576,2024-02-21
NG,Shaffa,10.48,12.27,308.33,308.33,308.33,1005,9,1005,928,2.59,32,2024-02-21 05:29:25,2024-02-21 17:20:09,3600,97,Clouds,Borno,9820,2024-02-21
NG,Shaffa,10.43,12.38,310.46,310.46,310.46,1005,9,1005,953,2.52,20,2024-02-21 05:28:56,2024-02-21 17:19:45,3600,87,Clouds,Borno,9834,2024-02-21
NG,Uba,10.65,12.92,310.61,310.61,310.61,1004,8,1004,954,2.75,35,2024-02-21 05:26:57,2024-02-21 17:17:25,3600,93,Clouds,Borno,8571,2024-02-21
NG,Uba,10.65,12.9,310.65,310.65,310.65,1004,8,1004,955,2.79,34,2024-02-21 05:27:02,2024-02-21 17:17:30,3600,93,Clouds,Borno,8571,2024-02-21
NG,Marte,12.44,13.81,304.08,304.08,304.08,1007,16,1007,974,5.57,28,2024-02-21 05:24:47,2024-02-21 17:12:28,3600,49,Clouds,Borno,5066,2024-02-21
NG,Gwoza,11.31,13.71,311.11,311.11,311.11,1004,7,1004,968,4.09,28,2024-02-21 05:24:18,2024-02-21 17:13:45,3600,64,Clouds,Borno,4619,2024-02-21
NG,Maiduguri,11.87,13.13,309.74,309.74,309.74,1005,9,1005,970,5.61,40,2024-02-21 05:27:03,2024-02-21 17:15:38,3600,94,Clouds,Borno,303901,2024-02-21
NG,Biu,10.45,12.11,308.54,308.54,308.54,1005,9,1005,931,2.09,28,2024-02-21 05:30:02,2024-02-21 17:20:49,3600,84,Clouds,Borno,9813,2024-02-21
NG,Shani,10.46,11.97,310.35,310.35,310.35,1004,9,1004,960,1.73,28,2024-02-21 05:30:36,2024-02-21 17:21:22,3600,76,Clouds,Borno,5829,2024-02-21
NG,Shaffa,10.34,12.23,311.8,311.8,311.8,1004,9,1004,975,2.44,18,2024-02-21 05:29:28,2024-02-21 17:20:25,3600,80,Clouds,Borno,9834,2024-02-21
NG,Shani,10.38,12.02,310.7,310.7,310.7,1004,9,1004,964,1.52,355,2024-02-21 05:30:20,2024-02-21 17:21:14,3600,80,Clouds,Borno,8012,2024-02-21
NG,Miringa,10.71,12.15,308.22,308.22,308.22,1005,10,1005,932,2.7,32,2024-02-21 05:30:04,2024-02-21 17:20:27,3600,94,Clouds,Borno,5364,2024-02-21
NG,Shaffa,10.32,12.46,311.76,311.76,311.76,1004,8,1004,967,2.68,11,2024-02-21 05:28:32,2024-02-21 17:19:31,3600,66,Clouds,Borno,9346,2024-02-21
NG,Shaffa,10.47,12.26,308.85,308.85,308.85,1005,9,1005,936,2.6,32,2024-02-21 05:29:27,2024-02-21 17:20:12,3600,96,Clouds,Borno,9834,2024-02-21
NG,Wuyo,10.25,11.79,311.11,311.11,311.11,1004,9,1004,981,0.37,92,2024-02-21 05:31:09,2024-02-21 17:22:15,3600,97,Clouds,Borno,6264,2024-02-21
NG,Dikwa,11.67,14.17,311.29,311.29,311.29,1004,7,1004,972,4.37,22,2024-02-21 05:22:45,2024-02-21 17:11:38,3600,82,Clouds,Borno,4619,2024-02-21
NG,Dikwa,11.65,14.13,311.28,311.28,311.28,1004,7,1004,972,4.41,22,2024-02-21 05:22:53,2024-02-21 17:11:48,3600,82,Clouds,Borno,4619,2024-02-21
NG,Shaffa,10.47,12.6,311.48,311.48,311.48,1004,9,1004,964,2.54,18,2024-02-21 05:28:05,2024-02-21 17:18:51,3600,87,Clouds,Borno,10196,2024-02-21
NG,Shaffa,10.37,12.56,311.69,311.69,311.69,1004,8,1004,966,2.6,13,2024-02-21 05:28:10,2024-02-21 17:19:05,3600,73,Clouds,Borno,9241,2024-02-21
NG,Biu,10.57,12.11,308.51,308.51,308.51,1005,9,1005,933,2.44,37,2024-02-21 05:30:07,2024-02-21 17:20:44,3600,87,Clouds,Borno,6682,2024-02-21
NG,Wuyo,10.67,11.79,311.34,311.34,311.34,1004,9,1004,974,2.11,22,2024-02-21 05:31:29,2024-02-21 17:21:56,3600,82,Clouds,Borno,5364,2024-02-21
NG,Shaffa,10.47,12.44,310.84,310.84,310.84,1004,9,1004,958,2.45,18,2024-02-21 05:28:44,2024-02-21 17:19:29,3600,92,Clouds,Borno,9834,2024-02-21
NG,Borno State,11.25,13.06,311.14,311.14,311.14,1004,8,1004,965,3.41,30,2024-02-21 05:26:51,2024-02-21 17:16:24,3600,53,Clouds,Borno,2682,2024-02-21
NG,Bama,11.47,13.75,311.01,311.01,311.01,1004,7,1004,968,4.4,30,2024-02-21 05:24:16,2024-02-21 17:13:28,3600,76,Clouds,Borno,14433,2024-02-21
NG,Miringa,10.78,12.01,309.06,309.06,309.06,1005,10,1005,941,2.63,41,2024-02-21 05:30:41,2024-02-21 17:20:58,3600,85,Clouds,Borno,5364,2024-02-21
NG,Shani,10.25,12.16,311.94,311.94,311.94,1004,8,1004,974,2.13,349,2024-02-21 05:29:40,2024-02-21 17:20:46,3600,75,Clouds,Borno,9421,2024-02-21
NG,Shaffa,10.55,12.28,307.88,307.88,307.88,1005,10,1005,923,2.66,31,2024-02-21 05:29:26,2024-02-21 17:20:04,3600,99,Clouds,Borno,6973,2024-02-21
NG,Damasak,13.09,12.74,307.85,307.85,307.85,1006,9,1006,973,6.12,42,2024-02-21 05:29:34,2024-02-21 17:16:14,3600,82,Clouds,Borno,3129,2024-02-21
NG,Damasak,13.0,12.71,308.11,308.11,308.11,1006,9,1006,973,6.04,44,2024-02-21 05:29:37,2024-02-21 17:16:25,3600,79,Clouds,Borno,3129,2024-02-21
NG,Benisheikh,11.9,12.39,310.46,310.46,310.46,1005,8,1005,967,4.56,46,2024-02-21 05:30:02,2024-02-21 17:18:34,3600,64,Clouds,Borno,1937,2024-02-21
NG,Uba,10.69,13.16,310.81,310.81,310.81,1004,8,1004,956,3.29,18,2024-02-21 05:26:01,2024-02-21 17:16:26,3600,99,Clouds,Borno,10430,2024-02-21
NG,Gwoza,11.13,13.76,304.85,304.85,304.85,1005,7,1005,873,3.94,28,2024-02-21 05:23:58,2024-02-21 17:13:41,3600,63,Clouds,Borno,10887,2024-02-21
NG,Shaffa,10.46,12.27,309.67,309.67,309.67,1005,9,1005,948,2.58,30,2024-02-21 05:29:24,2024-02-21 17:20:10,3600,95,Clouds,Borno,9834,2024-02-21
NG,Shani,10.43,12.06,309.8,309.8,309.8,1005,9,1005,951,1.8,21,2024-02-21 05:30:13,2024-02-21 17:21:02,3600,81,Clouds,Borno,9448,2024-02-21
NG,Shaffa,10.44,12.27,310.39,310.39,310.39,1005,9,1005,958,2.57,28,2024-02-21 05:29:23,2024-02-21 17:20:11,3600,92,Clouds,Borno,9834,2024-02-21
NG,Monguno,12.43,13.35,307.81,307.81,307.81,1006,9,1006,974,5.78,53,2024-02-21 05:26:37,2024-02-21 17:14:19,3600,95,Clouds,Borno,5066,2024-02-21
NG,Shaffa,10.44,12.38,310.16,310.16,310.16,1005,9,1005,949,2.51,21,2024-02-21 05:28:57,2024-02-21 17:19:45,3600,89,Clouds,Borno,9834,2024-02-21
NG,Damasak,12.93,12.72,308.23,308.23,308.23,1006,9,1006,973,5.98,45,2024-02-21 05:29:32,2024-02-21 17:16:26,3600,80,Clouds,Borno,3129,2024-02-21
NG,Dikwa,11.75,14.22,311.17,311.17,311.17,1004,7,1004,972,4.28,20,2024-02-21 05:22:36,2024-02-21 17:11:22,3600,94,Clouds,Borno,4843,2024-02-21
NG,Miringa,10.82,12.17,308.66,308.66,308.66,1005,10,1005,941,2.81,35,2024-02-21 05:30:05,2024-02-21 17:20:17,3600,94,Clouds,Borno,5364,2024-02-21
NG,Miringa,10.81,12.21,308.76,308.76,308.76,1005,10,1005,944,2.83,32,2024-02-21 05:29:55,2024-02-21 17:20:08,3600,96,Clouds,Borno,5364,2024-02-21
NG,Bornu Yassu,12.56,12.4,309.23,309.23,309.23,1006,9,1006,970,5.1,43,2024-02-21 05:30:31,2024-02-21 17:18:01,3600,100,Clouds,Borno,2652,2024-02-21
NG,Bornu Yassu,12.68,12.71,308.76,308.76,308.76,1006,9,1006,973,5.67,46,2024-02-21 05:29:22,2024-02-21 17:16:41,3600,85,Clouds,Borno,3129,2024-02-21
NG,Shani,10.3,12.01,310.77,310.77,310.77,1004,9,1004,963,1.9,317,2024-02-21 05:30:19,2024-02-21 17:21:20,3600,82,Clouds,Borno,9545,2024-02-21
NG,Wuyo,10.4,11.89,310.9,310.9,310.9,1004,9,1004,968,1.26,11,2024-02-21 05:30:52,2024-02-21 17:21:44,3600,82,Clouds,Borno,5364,2024-02-21
NG,Gwoza,11.31,13.81,311.16,311.16,311.16,1004,7,1004,968,4.18,26,2024-02-21 05:23:54,2024-02-21 17:13:21,3600,69,Clouds,Borno,4619,2024-02-21
NG,Wuyo,10.27,11.76,310.87,310.87,310.87,1004,9,1004,977,0.69,94,2024-02-21 05:31:17,2024-02-21 17:22:22,3600,97,Clouds,Borno,5375,2024-02-21
NG,Bama,11.33,13.85,311.2,311.2,311.2,1004,7,1004,968,4.21,25,2024-02-21 05:23:45,2024-02-21 17:13:10,3600,73,Clouds,Borno,4619,2024-02-21
NG,Gombi,10.51,12.73,311.05,311.05,311.05,1004,8,1004,957,2.77,25,2024-02-21 05:27:36,2024-02-21 17:18:18,3600,87,Clouds,Borno,9490,2024-02-21
NG,Gwoza,11.27,13.92,311.2,311.2,311.2,1004,7,1004,967,4.11,23,2024-02-21 05:23:26,2024-02-21 17:12:56,3600,75,Clouds,Borno,5278,2024-02-21
NG,Biu,10.64,12.11,308.71,308.71,308.71,1005,10,1005,937,2.54,35,2024-02-21 05:30:11,2024-02-21 17:20:40,3600,89,Clouds,Borno,6077,2024-02-21
NG,Magumeri,12.26,13.11,308.84,308.84,308.84,1006,8,1006,973,5.9,56,2024-02-21 05:27:27,2024-02-21 17:15:24,3600,99,Clouds,Borno,1997,2024-02-21
NG,Miringa,10.77,12.02,309.02,309.02,309.02,1005,10,1005,941,2.6,39,2024-02-21 05:30:38,2024-02-21 17:20:56,3600,87,Clouds,Borno,5364,2024-02-21
NG,Enugu-Ukwu,6.19,6.99,311.28,311.28,311.28,1003,31,1003,982,1.71,286,2024-02-21 05:47:14,2024-02-21 17:44:35,3600,59,Clouds,Anambra,224828,2024-02-21
NG,Asaba,6.22,6.8,311.34,311.34,311.34,1003,33,1003,992,1.72,243,2024-02-21 05:48:01,2024-02-21 17:45:19,3600,59,Clouds,Anambra,136643,2024-02-21
NG,Nkpor,6.13,6.93,310.29,310.29,310.29,1003,33,1003,981,1.74,267,2024-02-21 05:47:25,2024-02-21 17:44:52,3600,70,Clouds,Anambra,183329,2024-02-21
NG,Enugu-Ukwu,6.22,6.98,312.07,312.07,312.07,1003,30,1003,989,1.72,290,2024-02-21 05:47:18,2024-02-21 17:44:36,3600,55,Clouds,Anambra,148387,2024-02-21
NG,Anambra,6.29,6.95,312.77,312.77,312.77,1003,29,1003,995,1.38,284,2024-02-21 05:47:28,2024-02-21 17:44:40,3600,47,Clouds,Anambra,31778,2024-02-21
NG,Anambra,6.33,6.99,313.13,313.13,313.13,1003,28,1003,994,1.31,288,2024-02-21 05:47:20,2024-02-21 17:44:28,3600,42,Clouds,Anambra,20924,2024-02-21
NG,Uga,5.96,7.12,308.13,308.13,308.13,1004,37,1004,972,2.06,242,2024-02-21 05:46:32,2024-02-21 17:44:14,3600,90,Rain,Anambra,197552,2024-02-21
NG,Adani,6.63,7.12,311.94,311.94,311.94,1003,31,1003,992,1.36,240,2024-02-21 05:47:03,2024-02-21 17:43:43,3600,46,Clouds,Anambra,14905,2024-02-21
NG,Agulu,6.12,7.03,310.22,310.22,310.22,1003,33,1003,982,1.61,272,2024-02-21 05:47:01,2024-02-21 17:44:28,3600,72,Rain,Anambra,195775,2024-02-21
NG,Igbo-Ukwu,6.07,6.99,309.15,309.15,309.15,1003,35,1003,975,1.79,259,2024-02-21 05:47:08,2024-02-21 17:44:40,3600,79,Rain,Anambra,316603,2024-02-21
NG,Oguta,5.76,6.82,310.18,310.18,310.18,1003,36,1003,996,2.02,236,2024-02-21 05:47:35,2024-02-21 17:45:35,3600,97,Rain,Anambra,61054,2024-02-21
NG,Uga,5.98,7.15,309.32,309.32,309.32,1003,36,1003,987,2.08,239,2024-02-21 05:46:26,2024-02-21 17:44:06,3600,89,Rain,Anambra,57298,2024-02-21
NG,Anambra,6.38,7.1,312.63,312.63,312.63,1003,30,1003,999,0.88,281,2024-02-21 05:46:56,2024-02-21 17:43:59,3600,46,Clouds,Anambra,22676,2024-02-21
NG,Igbo-Ukwu,6.02,7.09,308.41,308.41,308.41,1003,36,1003,971,1.89,244,2024-02-21 05:46:42,2024-02-21 17:44:18,3600,86,Rain,Anambra,95797,2024-02-21
NG,Enugu-Ukwu,6.15,7.02,311.14,311.14,311.14,1003,32,1003,990,1.63,280,2024-02-21 05:47:05,2024-02-21 17:44:29,3600,67,Clouds,Anambra,196020,2024-02-21
NG,Anambra,6.33,6.88,312.24,312.24,312.24,1003,30,1003,991,0.97,253,2024-02-21 05:47:47,2024-02-21 17:44:55,3600,46,Clouds,Anambra,21939,2024-02-21
NG,Agulu,6.1,7.06,309.76,309.76,309.76,1003,34,1003,980,1.56,268,2024-02-21 05:46:53,2024-02-21 17:44:22,3600,76,Rain,Anambra,98570,2024-02-21
NG,Uga,6.01,7.11,308.93,308.93,308.93,1003,36,1003,980,1.96,241,2024-02-21 05:46:37,2024-02-21 17:44:14,3600,87,Rain,Anambra,49791,2024-02-21
NG,Oguta,5.81,6.66,310.91,310.91,310.91,1003,35,1003,1001,1.8,245,2024-02-21 05:48:16,2024-02-21 17:46:11,3600,97,Rain,Anambra,56980,2024-02-21
NG,Uruobo-Okija,5.89,6.69,310.71,310.71,310.71,1003,36,1003,1002,1.86,260,2024-02-21 05:48:12,2024-02-21 17:46:00,3600,94,Clouds,Anambra,58128,2024-02-21
NG,Agulu,6.04,7.21,309.85,309.85,309.85,1003,35,1003,988,1.63,246,2024-02-21 05:46:14,2024-02-21 17:43:49,3600,84,Clouds,Anambra,59579,2024-02-21
NG,Okigwe,5.93,7.29,309.86,309.86,309.86,1003,35,1003,986,1.99,248,2024-02-21 05:45:50,2024-02-21 17:43:34,3600,86,Clouds,Anambra,25744,2024-02-21
NG,Anambra,6.41,7.04,313.34,313.34,313.34,1003,28,1003,999,0.9,265,2024-02-21 05:47:12,2024-02-21 17:44:12,3600,38,Clouds,Anambra,21627,2024-02-21
NG,Ozubulu,5.99,6.73,310.66,310.66,310.66,1003,36,1003,1001,2.2,279,2024-02-21 05:48:07,2024-02-21 17:45:46,3600,90,Clouds,Anambra,57810,2024-02-21
NG,Uruobo-Okija,5.86,6.68,310.75,310.75,310.75,1003,35,1003,1001,1.83,254,2024-02-21 05:48:13,2024-02-21 17:46:04,3600,95,Rain,Anambra,59280,2024-02-21
NG,Oguta,5.77,6.66,311.16,311.16,311.16,1003,34,1003,1001,1.88,239,2024-02-21 05:48:14,2024-02-21 17:46:13,3600,98,Rain,Anambra,49416,2024-02-21
NG,Oguta,5.75,6.66,311.24,311.24,311.24,1003,34,1003,1001,1.93,236,2024-02-21 05:48:13,2024-02-21 17:46:14,3600,98,Rain,Anambra,42189,2024-02-21
NG,Uruobo-Okija,5.87,6.81,310.32,310.32,310.32,1003,36,1003,996,2.01,254,2024-02-21 05:47:42,2024-02-21 17:45:32,3600,94,Rain,Anambra,189265,2024-02-21
NG,Uga,5.96,7.1,307.89,307.89,307.89,1004,38,1004,969,2.02,242,2024-02-21 05:46:37,2024-02-21 17:44:19,3600,90,Rain,Anambra,248052,2024-02-21
NG,Uruobo-Okija,5.84,6.72,311.05,311.05,311.05,1003,34,1003,1000,2.05,251,2024-02-21 05:48:03,2024-02-21 17:45:55,3600,95,Rain,Anambra,67347,2024-02-21
NG,Agulu,6.03,7.2,309.88,309.88,309.88,1003,35,1003,989,1.74,243,2024-02-21 05:46:16,2024-02-21 17:43:51,3600,85,Clouds,Anambra,60340,2024-02-21
NG,Agulu,6.13,7.23,310.34,310.34,310.34,1003,34,1003,993,1.08,302,2024-02-21 05:46:13,2024-02-21 17:43:40,3600,79,Clouds,Anambra,48859,2024-02-21
NG,Igbo-Ukwu,5.99,7.06,307.91,307.91,307.91,1004,37,1004,969,2.01,241,2024-02-21 05:46:48,2024-02-21 17:44:27,3600,90,Rain,Anambra,216980,2024-02-21
NG,Awka,6.21,7.07,311.68,311.68,311.68,1003,31,1003,992,1.61,308,2024-02-21 05:46:55,2024-02-21 17:44:14,3600,62,Clouds,Anambra,130079,2024-02-21
NG,Uga,5.91,7.01,308.83,308.83,308.83,1004,40,1004,997,1.71,241,2024-02-21 05:46:56,2024-02-21 17:44:43,3600,93,Rain,Anambra,117580,2024-02-21
NG,Nnewi,6.04,6.96,309.09,309.09,309.09,1003,36,1003,979,1.89,256,2024-02-21 05:47:14,2024-02-21 17:44:49,3600,84,Rain,Anambra,353880,2024-02-21
NG,Igbo-Ukwu,6.06,7.02,308.74,308.74,308.74,1003,36,1003,971,1.77,256,2024-02-21 05:47:01,2024-02-21 17:44:33,3600,81,Rain,Anambra,291462,2024-02-21
NG,Ozubulu,6.04,6.81,310.55,310.55,310.55,1003,35,1003,996,2.07,270,2024-02-21 05:47:50,2024-02-21 17:45:25,3600,84,Clouds,Anambra,96355,2024-02-21
NG,Nnewi,6.08,6.95,309.84,309.84,309.84,1003,35,1003,983,1.81,262,2024-02-21 05:47:18,2024-02-21 17:44:49,3600,77,Rain,Anambra,171643,2024-02-21
NG,Enugu-Ukwu,6.11,6.98,310.69,310.69,310.69,1003,34,1003,991,1.73,267,2024-02-21 05:47:13,2024-02-21 17:44:41,3600,72,Rain,Anambra,199989,2024-02-21
NG,Igbo-Ukwu,5.98,7.05,308.14,308.14,308.14,1004,38,1004,974,1.98,242,2024-02-21 05:46:50,2024-02-21 17:44:30,3600,90,Rain,Anambra,245015,2024-02-21
NG,Anambra,6.34,7.13,311.93,311.93,311.93,1003,31,1003,995,1.02,308,2024-02-21 05:46:47,2024-02-21 17:43:54,3600,53,Clouds,Anambra,22843,2024-02-21
NG,Ihiala,5.79,6.82,310.17,310.17,310.17,1003,36,1003,996,1.99,240,2024-02-21 05:47:36,2024-02-21 17:45:34,3600,96,Rain,Anambra,93588,2024-02-21
NG,Awka,6.25,7.14,311.8,311.8,311.8,1003,31,1003,998,1.9,337,2024-02-21 05:46:41,2024-02-21 17:43:56,3600,63,Clouds,Anambra,37601,2024-02-21
NG,Anambra,6.31,7.04,312.77,312.77,312.77,1003,29,1003,995,1.39,301,2024-02-21 05:47:07,2024-02-21 17:44:17,3600,48,Clouds,Anambra,20870,2024-02-21
NG,Uruobo-Okija,5.84,6.7,310.94,310.94,310.94,1003,35,1003,1001,1.95,251,2024-02-21 05:48:07,2024-02-21 17:46:00,3600,95,Rain,Anambra,69792,2024-02-21
NG,Igbo-Ukwu,5.99,6.98,308.52,308.52,308.52,1004,38,1004,981,1.96,247,2024-02-21 05:47:07,2024-02-21 17:44:46,3600,90,Rain,Anambra,334021,2024-02-21
NG,Awka,6.2,7.06,311.65,311.65,311.65,1003,31,1003,992,1.59,302,2024-02-21 05:46:57,2024-02-21 17:44:17,3600,62,Clouds,Anambra,153891,2024-02-21
NG,Orlu,5.82,6.96,307.89,307.89,307.89,1004,41,1004,985,1.49,238,2024-02-21 05:47:04,2024-02-21 17:44:59,3600,96,Rain,Anambra,143226,2024-02-21
NG,Onitsha,6.11,6.82,310.7,310.7,310.7,1003,34,1003,992,1.87,262,2024-02-21 05:47:51,2024-02-21 17:45:19,3600,74,Clouds,Anambra,372826,2024-02-21
NG,Anambra,6.47,6.93,313.28,313.28,313.28,1003,28,1003,996,0.49,209,2024-02-21 05:47:41,2024-02-21 17:44:36,3600,32,Clouds,Anambra,16990,2024-02-21
NG,Asaba,6.33,6.75,311.92,311.92,311.92,1003,32,1003,1000,1.22,207,2024-02-21 05:48:18,2024-02-21 17:45:26,3600,51,Clouds,Anambra,26761,2024-02-21
NG,Asaba,6.23,6.76,311.64,311.64,311.64,1003,33,1003,1000,1.87,232,2024-02-21 05:48:11,2024-02-21 17:45:28,3600,59,Clouds,Anambra,205613,2024-02-21
NG,Ozubulu,5.94,6.78,310.8,310.8,310.8,1003,35,1003,1001,2.15,268,2024-02-21 05:47:53,2024-02-21 17:45:36,3600,91,Rain,Anambra,93270,2024-02-21
NG,Okigwe,5.92,7.28,309.85,309.85,309.85,1003,35,1003,989,2.15,249,2024-02-21 05:45:52,2024-02-21 17:43:37,3600,87,Clouds,Anambra,21508,2024-02-21
NG,Uruobo-Okija,5.85,6.67,310.74,310.74,310.74,1003,35,1003,1001,1.79,252,2024-02-21 05:48:15,2024-02-21 17:46:07,3600,96,Rain,Anambra,58027,2024-02-21
NG,Onitsha,6.12,6.77,311.21,311.21,311.21,1003,34,1003,1000,1.89,258,2024-02-21 05:48:03,2024-02-21 17:45:31,3600,73,Clouds,Anambra,349929,2024-02-21
NG,Ozubulu,6.01,6.75,310.89,310.89,310.89,1003,35,1003,1001,2.3,280,2024-02-21 05:48:03,2024-02-21 17:45:40,3600,88,Clouds,Anambra,50914,2024-02-21
NG,Oguta,5.76,6.83,310.02,310.02,310.02,1003,36,1003,996,1.97,236,2024-02-21 05:47:32,2024-02-21 17:45:33,3600,98,Rain,Anambra,61199,2024-02-21
NG,Okigwe,5.92,7.24,309.23,309.23,309.23,1003,36,1003,985,2.44,247,2024-02-21 05:46:01,2024-02-21 17:43:47,3600,89,Clouds,Anambra,26043,2024-02-21
NG,Enugu-Ukwu,6.24,6.95,312.23,312.23,312.23,1003,30,1003,990,1.64,286,2024-02-21 05:47:26,2024-02-21 17:44:42,3600,52,Clouds,Anambra,83108,2024-02-21
NG,Uruobo-Okija,5.9,6.69,310.63,310.63,310.63,1003,36,1003,1001,1.86,261,2024-02-21 05:48:12,2024-02-21 17:46:00,3600,94,Clouds,Anambra,53598,2024-02-21
NG,Ihiala,5.78,6.86,309.63,309.63,309.63,1003,38,1003,996,1.83,238,2024-02-21 05:47:26,2024-02-21 17:45:25,3600,97,Rain,Anambra,85161,2024-02-21
NG,Ihiala,5.88,6.9,309.12,309.12,309.12,1004,38,1004,991,1.79,249,2024-02-21 05:47:21,2024-02-21 17:45:10,3600,94,Rain,Anambra,140131,2024-02-21
NG,Nnewi,6.01,6.97,308.73,308.73,308.73,1003,37,1003,980,1.96,250,2024-02-21 05:47:10,2024-02-21 17:44:48,3600,88,Rain,Anambra,391238,2024-02-21
NG,Onitsha,6.13,6.8,310.88,310.88,310.88,1003,34,1003,993,1.84,258,2024-02-21 05:47:57,2024-02-21 17:45:23,3600,71,Clouds,Anambra,441040,2024-02-21
NG,Ozubulu,5.92,6.94,309.06,309.06,309.06,1004,39,1004,993,1.79,248,2024-02-21 05:47:13,2024-02-21 17:44:59,3600,93,Rain,Anambra,56950,2024-02-21
NG,Awka,6.27,7.12,312.01,312.01,312.01,1003,31,1003,998,1.65,328,2024-02-21 05:46:46,2024-02-21 17:44:00,3600,59,Clouds,Anambra,37304,2024-02-21
NG,Oguta,5.74,6.82,310.21,310.21,310.21,1003,36,1003,996,2.01,235,2024-02-21 05:47:34,2024-02-21 17:45:36,3600,98,Rain,Anambra,72132,2024-02-21
NG,Oguta,5.78,6.82,310.16,310.16,310.16,1003,36,1003,996,2.0,239,2024-02-21 05:47:36,2024-02-21 17:45:34,3600,97,Rain,Anambra,75194,2024-02-21
NG,Uruobo-Okija,5.84,6.7,310.94,310.94,310.94,1003,35,1003,1001,1.95,251,2024-02-21 05:48:07,2024-02-21 17:46:00,3600,95,Rain,Anambra,69401,2024-02-21
NG,Ihiala,5.78,6.84,309.94,309.94,309.94,1003,37,1003,997,1.91,238,2024-02-21 05:47:31,2024-02-21 17:45:29,3600,97,Rain,Anambra,88899,2024-02-21
